Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Delays
2004,11,6,6,1336,1344,1557,1615,NW,201,211,187,-18,-8,RSW,MSP,1416,0
2004,12,5,7,1949,1955,2117,2128,US,88,93,63,-11,-6,LGA,PIT,335,0
2004,6,17,4,0,1735,0,1945,XE,0,130,0,0,0,EWR,CVG,569,0
2004,5,22,6,2030,2040,2148,2224,OH,78,104,62,-36,-10,LGA,RDU,431,0
2004,6,10,4,1753,1639,2050,1943,FL,117,124,96,67,74,MCI,ATL,692,1
2004,12,30,4,1146,1150,1242,1257,EV,56,67,45,-15,-4,GNV,ATL,300,0
2004,4,1,4,641,640,1300,1310,TZ,259,270,236,-10,1,MDW,SJU,2057,1
2004,7,16,5,2025,2000,2140,2115,WN,75,75,63,25,25,LAX,PHX,370,1
2004,4,6,2,1844,1850,2020,2036,CO,96,106,73,-16,-6,EWR,CMH,462,0
2004,2,23,1,651,650,744,744,NW,53,54,30,0,1,GRR,DTW,120,1
2004,5,5,3,1853,1900,2039,2036,US,106,96,75,3,-7,BOS,DCA,399,1
2004,7,9,5,1310,1310,1446,1428,DH,96,78,46,18,0,IAD,LGA,229,1
2004,10,9,6,1513,1514,1902,1911,AA,169,177,141,-9,-1,DFW,BWI,1217,0
2004,8,13,5,701,645,752,734,NW,111,109,88,18,16,DTW,MEM,610,1
2004,12,27,1,1037,1037,1223,1157,FL,106,80,54,26,0,PHL,BOS,280,1
2004,7,27,2,1808,1825,1852,1909,NW,44,44,30,-17,-17,BIL,HLN,174,0
2004,6,6,7,1925,1930,2157,2211,EV,92,101,75,-14,-5,SHV,ATL,552,0
2004,2,28,6,1318,1318,1521,1528,AA,63,70,45,-7,0,ORD,CLE,316,0
2004,12,27,1,1233,1237,1417,1417,NW,104,100,79,0,-4,DCA,DTW,405,0
2004,4,30,5,712,715,1220,1215,AA,188,180,154,5,-3,LAX,DFW,1235,1
2004,7,12,1,602,605,718,727,DL,76,82,58,-9,-3,CVG,ATL,373,0
2004,6,21,1,2226,2050,2318,2149,FL,112,119,89,89,96,ATL,MLI,633,1
2004,2,3,2,1706,1710,1837,1829,DH,91,79,56,8,-4,IAD,GSO,239,1
2004,3,9,2,655,700,828,831,US,93,91,66,-3,-5,BOS,PHL,280,0
2004,10,27,3,6,2359,546,540,AA,220,221,201,6,7,SEA,ORD,1721,1
2004,4,24,6,750,740,1005,1005,WN,255,265,237,0,10,MDW,LAX,1750,1
2004,10,6,3,1546,1555,1645,1657,MQ,59,62,30,-12,-9,DFW,SHV,190,0
2004,4,17,6,1831,1835,1929,1929,XE,58,54,35,0,-4,IAH,SHV,192,0
2004,6,29,2,1101,1103,1319,1326,AA,258,263,233,-7,-2,ORD,SEA,1721,0
2004,1,31,6,735,735,936,935,WN,61,60,51,1,0,ONT,PHX,325,1
2004,4,24,6,756,800,1058,1115,B6,362,375,160,-17,-4,JFK,SAN,2446,0
2004,1,25,7,1324,1332,1412,1422,NW,48,50,25,-10,-8,AZO,DTW,113,0
2004,9,21,2,1050,1105,1146,1210,XE,56,65,36,-24,-15,CRP,IAH,201,0
2004,10,26,2,1322,1328,1458,1500,UA,96,92,64,-2,-6,OMA,ORD,416,0
2004,6,10,4,2000,1845,2231,2115,OO,91,90,180,76,75,DEN,FSD,483,1
2004,6,3,4,850,845,1010,1010,MQ,80,85,62,0,5,RDU,EWR,416,1
2004,12,19,7,1100,1100,1240,1247,OH,100,107,87,-7,0,TLH,CVG,596,0
2004,5,20,4,1323,1325,1419,1418,CO,56,53,26,1,-2,IAH,AUS,140,1
2004,11,15,1,1745,1755,1855,1924,HP,130,149,116,-29,-10,AUS,PHX,872,0
2004,11,12,5,806,808,1330,1347,AA,204,219,190,-17,-2,PSP,ORD,1652,0
2004,11,9,2,1158,1133,1245,1223,AS,47,50,35,22,25,SIT,KTN,183,1
2004,11,17,3,1825,1825,2142,2155,WN,377,390,331,-13,0,PHL,OAK,2510,0
2004,6,12,6,805,810,1056,1100,CO,351,350,318,-4,-5,EWR,SEA,2401,0
2004,9,19,7,1822,1830,1913,1928,OH,51,58,40,-15,-8,BGR,BOS,201,0
2004,5,15,6,805,805,1240,1300,FL,155,175,145,-20,0,DEN,ATL,1199,0
2004,12,6,1,0,1741,0,2058,AA,0,137,0,0,0,ORD,BOS,867,0
2004,9,8,3,1859,1903,2259,2257,AA,180,174,160,2,-4,DFW,BWI,1217,1
2004,10,15,5,1209,1209,1355,1404,DL,106,115,90,-9,0,BWI,ATL,576,0
2004,5,16,7,1438,1444,1540,1541,MQ,62,57,36,-1,-6,DFW,GGG,140,0
2004,1,4,7,654,650,925,920,DL,91,90,67,5,4,GEG,SLC,546,1
2004,11,18,4,1356,1400,1453,1504,US,57,64,36,-11,-4,BOS,LGA,185,0
2004,11,6,6,1455,1500,1634,1645,UA,99,105,75,-11,-5,BOS,IAD,413,0
2004,11,12,5,554,600,719,718,OO,85,78,61,1,-6,MSO,SLC,436,1
2004,5,17,1,904,855,845,853,DH,41,58,24,-8,9,CVG,FWA,136,1
2004,10,17,7,1946,1955,2112,2126,NW,86,91,68,-14,-9,MDW,MSP,349,0
2004,6,27,7,741,725,904,850,US,83,85,63,14,16,BTV,PHL,336,1
2004,1,29,4,1006,950,1159,1202,UA,113,132,103,-3,16,PDX,LAX,834,1
2004,11,22,1,1705,1625,1832,1802,EV,87,97,67,30,40,CLT,CVG,335,1
2004,3,30,2,1041,900,1144,1033,UA,123,153,101,71,101,LGA,ORD,733,1
2004,1,13,2,1520,1451,1701,1615,AA,101,84,62,46,29,ORD,MCI,403,1
2004,5,8,6,1526,1533,1834,1842,DL,128,129,106,-8,-7,AUS,ATL,813,0
2004,4,30,5,1928,1935,2315,2312,DL,167,157,143,3,-7,DFW,PBI,1103,1
2004,3,1,1,1137,1140,1300,1258,MQ,83,78,56,2,-3,XNA,DFW,281,1
2004,9,24,5,837,842,909,919,OO,32,37,20,-10,-5,SFO,MOD,78,0
2004,4,8,4,0,1622,0,1730,UA,0,68,0,0,0,IND,ORD,177,0
2004,9,4,6,917,839,936,910,MQ,79,91,47,26,38,CMH,ORD,296,1
2004,7,29,4,1633,1606,1812,1756,FL,159,170,115,16,27,ATL,MSP,906,1
2004,11,10,3,2101,2101,2209,2219,NW,68,78,59,-10,0,MSP,BIS,386,0
2004,3,1,1,1714,1723,1959,2005,AA,105,102,75,-6,-9,ABQ,DFW,569,0
2004,12,25,6,1724,1713,1901,1840,NW,157,147,136,21,11,BWI,MEM,787,1
2004,11,5,5,2157,2158,2215,2216,DL,78,78,49,-1,-1,ATL,JAN,341,0
2004,11,22,1,1548,1545,1824,1809,OH,96,84,71,15,3,CID,CVG,419,1
2004,6,2,3,1057,1103,1228,1235,XE,91,92,68,-7,-6,TUL,IAH,429,0
2004,9,3,5,1226,1230,1433,1450,XE,127,140,111,-17,-4,OMA,IAH,781,0
2004,8,31,2,1150,1200,1318,1334,TZ,88,94,60,-16,-10,MSP,MDW,349,0
2004,1,10,6,1521,1525,2003,2007,AA,162,162,140,-4,-4,PSP,DFW,1126,0
2004,12,9,4,1801,1800,451,500,AA,410,420,390,-9,1,OGG,DFW,3711,1
2004,12,5,7,1345,1345,1619,1608,EV,154,143,120,11,0,BUF,ATL,712,1
2004,3,12,5,1620,1620,1720,1715,OH,60,55,35,5,0,PWM,BOS,95,1
2004,8,25,3,1917,1920,2137,2146,AA,140,146,116,-9,-3,DFW,MSP,852,0
2004,8,28,6,800,800,931,945,WN,91,105,83,-14,0,TPA,RDU,587,0
2004,5,16,7,1044,1045,1756,1750,DL,252,245,225,6,-1,LAX,CVG,1900,1
2004,1,14,3,1100,1100,1301,1310,WN,61,70,48,-9,0,MDW,CLE,307,0
2004,12,23,4,1703,1625,1830,1759,US,87,94,69,31,38,CLT,MCO,468,1
2004,5,13,4,1830,1830,1929,1935,MQ,59,65,39,-6,0,DCA,RDU,227,0
2004,7,16,5,1027,1027,1403,1400,CO,156,153,125,3,0,IAH,MIA,964,1
2004,8,15,7,1547,1550,1833,1842,CO,166,172,137,-9,-3,IAH,MSP,1034,0
2004,4,25,7,641,643,929,940,DL,108,117,94,-11,-2,OKC,ATL,761,0
2004,10,28,4,1031,930,1302,1213,OO,91,103,78,49,61,TUS,SLC,601,1
2004,2,6,5,546,550,906,909,OO,136,139,317,-3,0,MFR,DEN,964,0
2004,11,4,4,1747,1705,1900,1815,B6,73,70,52,45,42,SYR,JFK,209,1
2004,10,17,7,1857,1905,2052,2109,DL,115,124,99,-17,-8,GRR,ATL,640,0
2004,12,22,3,730,720,905,820,WN,95,60,53,45,10,LBB,DAL,293,1
2004,12,3,5,939,942,1154,1205,DL,135,143,113,-11,-3,ATL,BOS,946,0
2004,8,13,5,1320,1310,1507,1500,WN,107,110,93,7,10,SJC,PHX,621,1
2004,9,8,3,1920,1905,2035,2009,DH,75,64,58,26,15,GSO,IAD,239,1
2004,9,15,3,1118,1125,2013,1948,UA,355,323,319,25,-7,SFO,JFK,2586,1
2004,8,26,4,2216,2219,2342,2345,DL,86,86,60,-3,-3,ATL,SRQ,445,0
2004,11,10,3,1537,1500,1700,1630,UA,83,90,56,30,37,ORD,MSP,334,1
2004,3,9,2,921,923,1053,1123,NW,272,300,244,-30,-2,DTW,LAX,1979,0
2004,7,23,5,1635,1455,1741,1611,AA,66,76,49,90,100,LAX,SFO,337,1
2004,1,23,5,1735,1735,1912,1925,OO,97,110,179,-13,0,DFW,BNA,631,0
2004,8,10,2,1759,1730,2054,2004,DL,175,154,149,50,29,MCO,EWR,938,1
2004,7,28,3,1049,920,1028,903,DH,39,43,21,85,89,CVG,IND,98,1
2004,5,2,7,1426,1430,1425,1447,AA,119,137,104,-22,-4,DFW,TUS,813,0
2004,8,26,4,1156,1200,1321,1325,MQ,85,85,63,-4,-4,BOS,BWI,370,0
2004,2,28,6,1620,1620,1743,1743,OH,83,83,59,0,0,CVG,IAD,388,0
2004,10,13,3,845,820,936,918,XE,51,58,33,18,25,EWR,PVD,160,1
2004,11,21,7,1213,1215,1251,1258,US,38,43,26,-7,-2,GSO,CLT,83,0
2004,10,4,1,1536,1240,1906,1618,AA,150,158,125,168,176,DFW,DTW,987,1
2004,11,5,5,1358,1400,2153,2145,HP,295,285,266,8,-2,LAS,JFK,2248,1
2004,8,6,5,2141,2145,2243,2246,UA,122,121,101,-3,-4,IAD,ORD,589,0
2004,2,1,7,1411,1415,1541,1551,NW,90,96,72,-10,-4,MEM,MKE,556,0
2004,11,16,2,1003,956,1012,1008,OO,69,72,56,4,7,YUM,LAX,237,1
2004,10,1,5,1030,1035,1404,1357,FL,154,142,134,7,-5,MSP,ATL,906,1
2004,5,6,4,1626,1631,1707,1713,MQ,41,42,27,-6,-5,ORD,MSN,109,0
2004,11,27,6,830,830,1200,1146,OH,150,136,92,14,0,SLC,OMA,839,1
2004,12,9,4,1447,1447,1714,1707,AA,267,260,226,7,0,ORD,SAN,1723,1
2004,2,15,7,1653,1645,1900,1855,WN,67,70,53,5,8,ONT,PHX,325,1
2004,6,12,6,1135,1121,1258,1239,DL,83,78,53,19,14,ATL,RDU,356,1
2004,4,27,2,2037,2045,2132,2144,CO,55,59,39,-12,-8,IAH,BTR,253,0
2004,10,14,4,2015,2015,2125,2135,WN,70,80,58,-10,0,PVD,BWI,328,0
2004,11,12,5,652,655,825,813,XE,93,78,61,12,-3,DCA,CLE,310,1
2004,7,21,3,1250,1252,1340,1344,AA,170,172,147,-4,-2,DFW,SAN,1171,0
2004,9,6,1,1306,1310,1412,1435,CO,66,85,38,-23,-4,IAH,DFW,224,0
2004,3,22,1,1244,1243,1323,1317,HA,39,34,22,6,1,OGG,HNL,100,1
2004,12,9,4,1355,1345,1545,1540,DH,110,115,94,5,10,PWM,IAD,494,1
2004,1,3,6,1038,1015,1243,1138,UA,125,83,56,65,23,SLC,DEN,391,1
2004,3,25,4,1000,1005,1102,1115,UA,122,130,96,-13,-5,CLT,ORD,599,0
2004,1,17,6,1720,1720,1911,1925,XE,111,125,89,-14,0,EWR,DTW,487,0
2004,7,26,1,738,745,1024,1028,NW,226,223,193,-4,-7,MIA,MSP,1501,0
2004,5,4,2,1455,1450,1659,1703,DL,124,133,106,-4,5,CVG,BOS,752,1
2004,2,14,6,932,935,1153,1210,UA,141,155,117,-17,-3,IAH,ORD,925,0
2004,5,16,7,1352,1345,1434,1428,HA,42,43,27,6,7,HNL,KOA,163,1
2004,3,5,5,900,900,1031,1042,FL,91,102,78,-11,0,PBI,ATL,545,0
2004,12,14,2,651,700,841,855,AS,110,115,93,-14,-9,SMF,SEA,605,0
2004,12,18,6,649,650,727,733,OO,38,43,27,-6,-1,PSP,LAX,110,0
2004,8,14,6,1850,1850,2010,2002,OO,80,72,60,8,0,SLC,BZN,347,1
2004,12,5,7,1216,1225,1358,1410,DH,102,105,81,-12,-9,GSO,TPA,580,0
2004,12,14,2,2047,2055,2302,2309,XE,135,134,112,-7,-8,IAH,DSM,802,0
2004,8,3,2,845,845,952,955,WN,67,70,55,-3,0,SNA,SJC,342,0
2004,9,19,7,1316,1315,1412,1404,OO,56,49,37,8,1,SLC,IDA,188,1
2004,6,19,6,1333,1340,1600,1600,DL,147,140,98,0,-7,PHL,ATL,665,0
2004,9,28,2,600,600,730,718,OH,90,78,64,12,0,PWM,LGA,270,1
2004,8,19,4,1947,1940,2208,2210,B6,141,150,128,-2,7,PBI,JFK,1028,1
2004,8,10,2,1628,1632,1708,1729,HP,100,117,84,-21,-4,DEN,PHX,602,0
2004,6,5,6,1834,1835,2043,2101,NW,69,86,60,-18,-1,MSP,LAN,455,0
2004,12,28,2,827,811,933,927,MQ,66,76,52,6,16,DFW,ICT,328,1
2004,8,17,2,650,630,908,910,OH,138,160,117,-2,20,ISP,ATL,795,1
2004,9,28,2,915,915,1018,1030,WN,183,195,168,-12,0,AUS,LAX,1242,0
2004,2,21,6,1328,1333,1618,1622,AA,110,109,81,-4,-5,ORD,DCA,612,0
2004,4,12,1,1408,1410,1507,1510,AA,59,60,37,-3,-2,MCO,MIA,193,0
2004,3,10,3,1348,1312,1641,1612,DH,113,120,82,29,36,ORD,AVP,631,1
2004,11,5,5,725,703,1021,952,NW,176,169,152,29,22,DTW,FLL,1127,1
2004,12,29,3,1259,1300,1522,1522,AA,143,142,107,0,-1,DFW,ORD,802,0
2004,4,14,3,846,845,1231,1224,US,165,159,151,7,1,DFW,PIT,1068,1
2004,4,29,4,1205,1159,1431,1401,TZ,206,182,157,30,6,FLL,MDW,1166,1
2004,5,14,5,1410,1415,1523,1530,DH,73,75,63,-7,-5,CHA,CVG,278,0
2004,3,8,1,2146,2140,2223,2220,DH,37,40,20,3,6,IAD,CHO,77,1
2004,1,18,7,1319,1324,1658,1700,NW,159,156,141,-2,-5,MSP,JAX,1174,0
2004,12,1,3,1744,1755,1939,1952,CO,115,117,89,-13,-11,BHM,IAH,562,0
2004,7,13,2,1026,1005,1253,1250,US,147,165,128,3,21,PHL,FLL,992,1
2004,8,9,1,833,835,1437,1431,CO,244,236,207,6,-2,SFO,IAH,1635,1
2004,4,20,2,1552,1600,1901,1924,CO,129,144,93,-23,-8,ORD,EWR,719,0
2004,9,21,2,552,600,718,714,DL,86,74,61,4,-8,DAB,ATL,366,1
2004,8,10,2,759,800,912,910,OO,73,70,53,2,-1,BTM,SLC,357,1
2004,11,11,4,1301,1215,1439,1405,US,98,110,85,34,46,CLT,FLL,631,1
2004,7,24,6,0,1735,0,1906,DH,0,91,0,0,0,SCE,CVG,383,0
2004,4,9,5,1435,1435,2159,2205,WN,264,270,245,-6,0,LAS,BWI,2106,0
2004,10,7,4,1000,1000,1121,1110,WN,81,70,46,11,0,LAS,LAX,236,1
2004,1,19,1,715,720,1025,1044,OO,125,144,310,-19,0,PHX,DFW,868,0
2004,4,9,5,1700,1706,1959,2005,OO,113,119,206,-6,0,PSP,DEN,776,0
2004,10,9,6,835,840,1012,1018,AA,97,98,85,-6,-5,DFW,STL,551,0
2004,10,26,2,948,950,1047,1055,HP,59,65,42,-8,-2,LAS,SNA,226,0
2004,6,23,3,1742,1800,613,630,CO,451,450,420,-17,-18,OGG,IAH,3826,0
2004,6,20,7,812,815,946,959,DL,94,104,71,-13,-3,RSW,ATL,515,0
2004,8,7,6,1608,1557,1724,1740,AA,136,163,121,-16,11,BOS,ORD,867,1
2004,5,12,3,2047,2045,2134,2137,DL,107,112,85,-3,2,SLC,SAN,626,1
2004,12,6,1,1653,1644,1936,1749,MQ,163,65,42,107,9,DFW,FSM,228,1
2004,4,16,5,556,600,859,913,AA,183,193,161,-14,-4,BOS,MIA,1258,0
2004,8,22,7,609,615,701,701,MQ,52,46,36,0,-6,CMI,ORD,135,0
2004,7,8,4,1232,1235,1504,1502,CO,152,147,137,2,-3,CLE,TPA,927,1
2004,8,26,4,1748,1753,1859,1905,MQ,71,72,61,-6,-5,SNA,SJC,342,0
2004,10,18,1,2133,2055,2249,2214,MQ,76,79,63,35,38,SJC,SAN,417,1
2004,8,11,3,1116,1110,1610,1604,DL,174,174,153,6,6,DEN,ATL,1199,1
2004,4,26,1,1231,1235,1418,1428,AS,107,113,89,-10,-4,OAK,SEA,671,0
2004,1,16,5,2142,2105,2249,2213,OH,127,128,113,36,37,CVG,ICT,699,1
2004,10,1,5,638,645,757,804,US,79,79,54,-7,-7,EWR,PIT,319,0
2004,10,1,5,1737,1716,1845,1843,OO,128,147,111,2,21,ORF,ORD,717,1
2004,7,9,5,1212,1216,1705,1721,AA,173,185,152,-16,-4,SNA,DFW,1205,0
2004,7,26,1,1648,1655,1830,1848,US,102,113,77,-18,-7,EWR,CLT,529,0
2004,9,24,5,1053,1058,1139,1148,MQ,46,50,30,-9,-5,ACT,DFW,89,0
2004,9,12,7,1146,1146,1241,1249,OO,55,63,42,-8,0,FAT,LAX,209,0
2004,3,23,2,1419,1425,1604,1615,UA,105,110,86,-11,-6,DEN,PHX,602,0
2004,7,20,2,1327,1335,1514,1529,DH,107,114,85,-15,-8,IAD,ATL,533,0
2004,4,7,3,1007,1010,1216,1234,UA,249,264,227,-18,-3,ORD,PDX,1739,0
2004,3,11,4,633,630,1251,1223,AA,258,233,224,28,3,LAX,ORD,1745,1
2004,10,27,3,1135,1016,1310,1155,EV,95,99,80,75,79,SRQ,ATL,445,1
2004,3,15,1,701,700,824,831,US,83,91,61,-7,1,BOS,PHL,280,1
2004,2,11,3,1937,1940,2109,2125,EV,92,105,71,-16,-3,DFW,HSV,603,0
2004,12,17,5,1740,1740,2133,2044,XE,173,124,105,49,0,MSN,EWR,799,1
2004,8,25,3,1815,1815,1930,1935,WN,75,80,67,-5,0,MAF,HOU,441,0
2004,11,25,4,0,600,0,717,AA,0,77,0,0,0,MSP,ORD,334,0
2004,6,27,7,1710,1625,1957,1915,WN,107,110,94,42,45,ELP,HOU,677,1
2004,5,30,7,1007,1009,1241,1254,AS,154,165,126,-13,-2,SEA,PHX,1107,0
2004,9,16,4,1950,1950,2135,2145,WN,105,115,91,-10,0,BNA,HOU,670,0
2004,10,13,3,1544,1550,1802,1749,XE,198,179,130,13,-6,EWR,MEM,946,1
2004,6,4,5,955,944,1039,1022,MQ,44,38,21,17,11,MKE,ORD,67,1
2004,3,14,7,935,935,1117,1120,WN,102,105,88,-3,0,MCO,ORF,655,0
2004,10,20,3,1554,1556,1720,1715,UA,86,79,56,5,-2,DSM,ORD,299,1
2004,6,11,5,1435,1430,1545,1551,AA,70,81,55,-6,5,MSP,ORD,334,1
2004,12,31,5,640,640,818,810,WN,98,90,68,8,0,SAN,OAK,446,1
2004,3,30,2,1355,1355,1454,1505,OH,59,70,42,-11,0,TYS,CVG,226,0
2004,12,7,2,822,725,1027,930,US,125,125,103,57,57,JAX,PHL,742,1
2004,3,20,6,2039,2035,2214,2205,DL,95,90,61,9,4,ATL,SRQ,445,1
2004,7,10,6,820,822,1044,1050,TZ,264,268,245,-6,-2,MDW,SFO,1855,0
2004,9,24,5,1535,1535,1700,1656,OH,85,81,62,4,0,CVG,BUF,410,1
2004,9,15,3,1205,1205,1317,1315,WN,72,70,58,2,0,ISP,BWI,220,1
2004,5,1,6,1604,1530,1805,1738,DL,181,188,157,27,34,IAH,SLC,1195,1
2004,10,26,2,1400,1400,1517,1515,WN,77,75,65,2,0,SAN,SJC,417,1
2004,5,2,7,1128,1055,1314,1243,DL,106,108,86,31,33,CVG,EWR,569,1
2004,12,18,6,1546,1547,1700,1706,DL,134,139,117,-6,-1,ATL,OKC,761,0
2004,2,6,5,0,730,0,831,DL,0,61,0,0,0,DCA,LGA,214,0
2004,4,30,5,1559,1535,1719,1658,MQ,80,83,65,21,24,SNA,SFO,372,1
2004,11,19,5,1728,1730,2136,2112,UA,368,342,338,24,-2,DEN,ANC,2406,1
2004,12,19,7,2118,2105,2149,2134,OH,91,89,70,15,13,CVG,CID,419,1
2004,8,24,2,1857,1900,2208,2147,DL,311,287,273,21,-3,SLC,ANC,2125,1
2004,11,26,5,1754,1755,2007,2000,OO,73,65,40,7,-1,ORD,MBS,222,1
2004,6,15,2,1559,1415,1645,1500,OO,46,45,31,105,104,BPT,IAH,79,1
2004,7,4,7,1854,1904,2113,2130,NW,139,146,117,-17,-10,MSP,DFW,852,0
2004,1,31,6,1810,1755,1925,1912,US,75,77,55,13,15,CLT,BWI,361,1
2004,8,3,2,615,615,715,715,WN,60,60,45,0,0,MAF,AUS,294,0
2004,11,1,1,1204,1205,1322,1327,MQ,78,82,56,-5,-1,SJC,SNA,342,0
2004,2,12,4,846,842,1207,1213,AA,141,151,120,-6,4,DFW,PIT,1068,1
2004,3,21,7,736,740,930,940,AA,174,180,160,-10,-4,SJU,MCO,1189,0
2004,3,13,6,2048,2054,2212,2223,NW,84,89,62,-11,-6,DTW,PHL,453,0
2004,5,6,4,1209,1215,1446,1451,CO,157,156,136,-5,-6,MCO,EWR,938,0
2004,10,6,3,1900,1910,2013,2034,DH,73,84,61,-21,-10,GSP,IAD,383,0
2004,9,24,5,1237,1245,1315,1329,UA,98,104,83,-14,-8,MCI,DEN,533,0
2004,8,16,1,1856,1900,2038,2046,AA,102,106,78,-8,-4,STL,DFW,551,0
2004,2,14,6,844,845,1013,1018,DH,89,93,67,-5,-1,IAD,PWM,494,0
2004,11,17,3,0,1405,0,1535,MQ,0,90,0,0,0,DCA,BOS,399,0
2004,12,6,1,1736,1728,1742,1739,DL,66,71,40,3,8,ATL,BNA,214,1
2004,4,13,2,1358,1222,1446,1336,NW,228,254,210,70,96,DTW,PHX,1671,1
2004,3,26,5,557,603,648,700,AA,111,117,94,-12,-6,ATL,ORD,606,0
2004,10,8,5,825,825,1118,1115,WN,173,170,145,3,0,ISP,PBI,1052,1
2004,9,8,3,554,600,757,715,MQ,123,75,97,42,-6,BOS,LGA,185,1
2004,12,10,5,1549,1520,1658,1630,B6,69,70,42,28,29,JFK,SYR,209,1
2004,10,7,4,1607,1545,1706,1648,OO,59,63,44,18,22,SFO,SBA,262,1
2004,2,10,2,946,940,1034,1030,WN,48,50,38,4,6,ELP,ABQ,223,1
2004,12,24,5,1248,1248,1757,1743,AA,189,175,162,14,0,SAN,DFW,1171,1
2004,11,12,5,1244,1230,1457,1435,WN,73,65,47,22,14,MDW,CLE,307,1
2004,4,26,1,547,550,630,643,MQ,43,53,28,-13,-3,SBP,SJC,163,0
2004,11,18,4,2037,1835,2245,2053,FL,128,138,112,112,122,CAK,MCO,860,1
2004,2,2,1,1039,1045,1134,1150,DH,55,65,41,-16,-6,PIT,IAD,183,0
2004,6,7,1,1749,1750,1929,2003,AA,220,253,201,-34,-1,STL,LAX,1593,0
2004,1,22,4,2050,2050,2208,2155,WN,78,65,65,13,0,SAN,LAS,258,1
2004,9,15,3,2131,2114,2311,2241,NW,220,207,196,30,17,MSP,RNO,1406,1
2004,4,6,2,715,715,827,815,WN,72,60,65,12,0,DAL,SAT,248,1
2004,5,25,2,616,630,720,737,DL,64,67,41,-17,-14,BOS,LGA,185,0
2004,12,7,2,2218,2108,2314,2205,MQ,56,57,35,69,70,ORD,CID,196,1
2004,4,4,7,1723,1725,2000,2008,AA,97,103,77,-8,-2,ABQ,DFW,569,0
2004,12,10,5,1435,1420,1626,1559,TZ,171,159,136,27,15,MCO,MDW,989,1
2004,1,9,5,1910,1910,2005,2010,WN,55,60,42,-5,0,BWI,ISP,220,0
2004,7,11,7,1010,1005,1122,1127,US,132,142,116,-5,5,PIT,MSY,918,1
2004,3,20,6,815,815,905,915,WN,50,60,42,-10,0,STL,MDW,251,0
2004,8,28,6,744,745,856,900,DH,72,75,49,-4,-1,IAD,CLE,288,0
2004,2,3,2,1710,1720,1908,1925,HP,238,245,218,-17,-10,IND,PHX,1489,0
2004,9,7,2,1825,1800,2059,2045,WN,154,165,140,14,25,BDL,MCO,1050,1
2004,2,9,1,1745,1755,1907,1910,XE,82,75,58,-3,-10,JAN,IAH,351,0
2004,7,5,1,615,620,846,902,DH,91,102,77,-16,-5,BNA,IAD,542,0
2004,6,15,2,1055,1100,1209,1215,B6,74,75,58,-6,-5,JFK,BUF,301,0
2004,10,11,1,1440,1440,1639,1647,OO,119,127,96,-8,0,OKC,ORD,693,0
2004,1,5,1,1340,1348,1513,1515,AA,93,87,67,-2,-8,ORD,MSP,334,0
2004,5,25,2,1531,1540,1803,1817,AA,152,157,133,-14,-9,MIA,BWI,946,0
2004,6,14,1,1422,1430,1541,1541,CO,79,71,48,0,-8,BWI,CLE,314,0
2004,4,3,6,1559,1600,2311,2330,HA,312,330,413,-19,-1,HNL,SEA,2677,0
2004,10,19,2,1434,1434,1609,1615,XE,95,101,76,-6,0,ALB,CLE,424,0
2004,1,20,2,1615,1610,1754,1757,DL,279,287,251,-3,5,ATL,LAX,1946,1
2004,12,2,4,1446,1430,1741,1728,UA,175,178,159,13,16,ORD,SAT,1041,1
2004,4,7,3,1237,1245,1348,1403,CO,251,258,226,-15,-8,CLE,LAS,1825,0
2004,3,21,7,744,746,1004,955,MQ,80,69,50,9,-2,ORD,CLE,316,1
2004,2,6,5,554,600,645,652,CO,51,52,33,-7,-6,SAT,IAH,191,0
2004,11,14,7,1329,1333,1435,1442,MQ,66,69,45,-7,-4,TUL,DFW,237,0
2004,4,13,2,1830,1820,1925,1920,WN,55,60,43,5,10,LAS,SAN,258,1
2004,8,21,6,1438,1435,1614,1609,NW,156,154,138,5,3,BWI,MSP,936,1
2004,11,18,4,1705,1549,1955,1826,NW,110,97,85,89,76,BNA,DTW,457,1
2004,11,15,1,930,930,1055,1100,US,85,90,60,-5,0,BOS,PHL,280,0
2004,2,19,4,1847,1840,2003,1957,AS,76,77,68,6,7,BRW,FAI,503,1
2004,11,10,3,1040,1040,1340,1350,WN,120,130,97,-10,0,PHX,OKC,833,0
2004,3,16,2,1015,1015,1453,1449,HP,218,214,185,4,0,PHX,MKE,1460,1
2004,7,27,2,1530,1515,2045,2055,WN,195,220,181,-10,15,LAS,MDW,1521,1
2004,8,29,7,705,710,829,842,AA,84,92,64,-13,-5,MSY,DFW,448,0
2004,8,16,1,553,600,703,709,TZ,130,129,101,-6,-7,LGA,MDW,725,0
2004,2,11,3,1849,1855,2108,2108,US,139,133,126,0,-6,PVD,CLT,683,0
2004,9,3,5,1812,1820,1955,2005,UA,163,165,130,-10,-8,BOS,ORD,867,0
2004,3,22,1,927,935,1401,1413,AA,214,218,192,-12,-8,BWI,SJU,1565,0
2004,3,12,5,1518,1520,1622,1630,OH,64,70,45,-8,-2,CVG,CHA,278,0
2004,4,20,2,935,935,1020,1022,OH,45,47,32,-2,0,CMH,CVG,116,0
2004,10,28,4,1053,1040,1147,1141,DH,54,61,37,6,13,IAD,ORF,157,1
